source  target  weight
Effector/Cyclase	cbass_type_I	76.44
JetB1	wadjet_type_I	54.02
JetB1	wadjet_other	45.98
HEC-03B	HEC-03	99.55
GajB	gabija	99.78
JetC3	wadjet_other	6.71
JetC3	wadjet_type_III	93.29
Cas8a/Cas8b/Cas11b/Cas5/Cas5b	cas_type_I-B1	96.42
Cas8a/Cas8b/Cas11b/Cas5/Cas5b	cas_type_other	3.13
Cas10/Cas10b	cas_type_III-B	97.09
Cmr6	cas_type_III-B	72.13
Cmr6	cas_type_other	27.64
HNH_I-A/PtuB1	retron_I-A	25.17
HNH_I-A/PtuB1	septu_type_I	72.36
MTase_II	DMS_other	6.77
MTase_II	RM_type_II	90.29
GajB/C3a187	meta	100.0
Effector	meta	100.0
LmuA	Lamassu_Family	99.77
DpdB	DMS_other	99.55
Specificity_II	DMS_other	98.86
JetB3	wadjet_other	5.92
JetB3	wadjet_type_III	93.85
WYL	meta	96.35
PD-T4-6	PD-T4-6	100.0
PtuB1	meta	6.85
PtuB1	septu_type_I	92.69
REase_II	RM_type_II	100.0
HEC-07B	HEC-07	4.36
HEC-07B	meta	95.64
C3a214	meta	99.54
C3a156	meta	98.16
JetD1/JetA1	wadjet_type_I	37.79
JetD1/JetA1	wadjet_other	61.98
REase_III	RM_type_III	100.0
ShosA/PsyrA	ShosTA	14.58
ShosA/PsyrA	PsyrTA	80.56
ShosA/PsyrA	meta	4.86
Cyclase	cbass_type_IIs	5.79
Cyclase	cbass_type_I	93.29
STK_OB	TerY-P	96.99
HEAT-ARM_XIII/WGR_XIII	DRT_other	5.1
HEAT-ARM_XIII/WGR_XIII	retron_XIII	94.43
Cyclase	cbass_type_IIs	8.82
Cyclase	cbass_other	46.17
Cyclase	cbass_type_I	42.23
WYL	cas_type_II-A	6.98
WYL	cas_type_I-C	3.72
WYL	meta	85.58
Csm3/Cmr5/Cmr6	cas_type_III-B	93.71
Csm3/Cmr5/Cmr6	cas_type_other	6.29
AbiLii	AbiL	99.3
Specificity_I	DMS_other	12.12
Specificity_I	RM_type_I	87.65
MTase_II/DruM2	DMS_other	3.04
MTase_II/DruM2	RM_type_II	89.49
MTase_II/DruM2	meta	5.84
SoFic	SoFic	100.0
AriB	Paris	96.48
AriB	meta	3.52
DrmC	DMS_other	48.24
DrmC	meta	51.76
BrxA	DMS_other	26.82
BrxA	brex_type_III	72.71
REase_II	RM_type_II	98.59
Csm3	cas_type_III-D	56.03
Csm3	cas_type_other	43.5
GajA/PtuA1/AbiLi/AriA/NsnB/ATPase-Toprim_I-B	septu_type_I	46.68
GajA/PtuA1/AbiLi/AriA/NsnB/ATPase-Toprim_I-B	meta	49.53
Specificity_I	DMS_other	100.0
HTH_VI/Control_protein	DMS_other	5.7
HTH_VI/Control_protein	meta	91.45
DrmD/ZorD1/DpdE	DMS_other	79.33
DrmD/ZorD1/DpdE	meta	19.71
HTH_VI/RmrA/PD-Lambda-2_B	PD-Lambda-2	13.57
HTH_VI/RmrA/PD-Lambda-2_B	meta	86.43
PP2C	TerY-P_other	16.19
PP2C	TerY-P	83.81
AbiEi	AbiE	95.7
AbiEi	meta	4.3
GajB	gabija	98.81
AbiEii	AbiE	99.76
Cmr6	cas_type_III-B	90.17
Cmr6	cas_type_other	9.83
Cmr3	cas_type_III-B	92.09
Cmr3	cas_type_other	7.91
Cas8g	cas_type_I-G	95.68
Cas8g	cas_type_other	4.32
Specificity_I	DMS_other	9.13
Specificity_I	RM_type_I	90.62
ZorB1/ZorB3	meta	98.55
Csn2	cas_type_II-A	97.11
PbeA/MzaA	DMS_other	8.43
PbeA/MzaA	meta	88.67
PP2C	TerY-P_other	7.95
PP2C	TerY-P	92.05
ThsB1	thoeris_type_I	97.34
JetB3	wadjet_type_III	90.58
JetB3	wadjet_other	9.42
HTH_VI/Control_protein	meta	95.88
JetB1	wadjet_type_I	80.15
JetB1	wadjet_other	19.85
pPIWI_RE_REase/PprRE	argonaute_other	4.12
pPIWI_RE_REase/PprRE	argonaute_type_III	94.19
PD-T4-6	PD-T4-6	100.0
DpdB	DMS_other	99.76
MTase_II	DMS_other	19.8
MTase_II	RM_type_II	44.5
MTase_II	meta	35.21
AbiEi	AbiE	93.87
AbiEi	meta	6.13
LmuC	Lamassu_other	4.9
LmuC	Lamassu_Family	95.1
DpdF	DMS_other	25.98
DpdF	meta	9.07
DpdF	Dpd	64.95
DUF3780	DMS_other	90.44
DUF3780	meta	9.07
DpdF/PsyrT/SngC/BrxHI	DMS_other	13.02
DpdF/PsyrT/SngC/BrxHI	meta	85.75
DrmC	disarm_type_I	77.83
DrmC	DMS_other	21.67
HORMA	cbass_type_III	97.53
Cas8b	cas_type_I-B1	97.53
Cmr6	cas_type_III-B	93.56
Cmr6	cas_type_other	5.45
SduA	shedu	100.0
Csm3/Cas7_IIId	cas_type_III-D	75.74
Csm3/Cas7_IIId	cas_type_other	24.26
Specificity_I/MTase_I	DMS_other	10.92
Specificity_I/MTase_I	RM_type_I	87.34
PD-T4-6	PD-T4-6	100.0
LmuC	Lamassu_other	48.63
LmuC	Lamassu_Family	51.37
SngA	Shango	100.0
Cas8f	cas_type_I-F1	96.26
Cas8f	cas_type_other	3.74
HTH_VI/Control_protein	retron_VI	21.0
HTH_VI/Control_protein	DMS_other	13.25
HTH_VI/Control_protein	DRT_other	12.0
HTH_VI/Control_protein	meta	42.25
HTH_VI/Control_protein	RM_type_II	11.5
ZorB1	zorya_type_II	23.5
ZorB1	zorya_other	74.5
LmuC	Lamassu_other	9.0
LmuC	Lamassu_Family	91.0
Effector	cbass_type_III	26.5
Effector	cbass_type_I	72.25
Cas6b/Cas6	cas_type_III-B	5.75
Cas6b/Cas6	cas_type_III-A	9.5
Cas6b/Cas6	cas_type_I-B1	82.25
HmaC	DMS_other	46.5
HmaC	hma	52.25
HTH_VI/ZorD1/DpdE	meta	98.5
Csm2	cas_type_III-A	96.74
Csm2	cas_type_other	3.26
PbeC/DndD	DMS_other	9.05
PbeC/DndD	PT_PbeABCD	19.1
PbeC/DndD	PT_DndABCDE	59.8
PbeC/DndD	meta	12.06
LmuA	Lamassu_Family	97.23
Cmr3	cas_type_III-B	96.73
Cmr3	cas_type_other	3.27
C3a193	DMS_other	57.43
C3a193	meta	37.53
CSD_V	meta	99.75
Csa3	meta	99.24
KwaB	kiwa	98.73
ThsC2	meta	100.0
RmrT	RosmerTA	99.75
JetD3	wadjet_other	4.06
JetD3	wadjet_type_III	95.94
GajA/JetC3/PtuA1/JetC2/AbiLi/AriA/PbeC/LmuB/DndD	DMS_other	3.05
GajA/JetC3/PtuA1/JetC2/AbiLi/AriA/PbeC/LmuB/DndD	meta	95.42
JetD3	wadjet_type_III	6.87
JetD3	wadjet_other	92.37
ZorC1	zorya_other	7.12
ZorC1	zorya_type_I	92.88
PtuA1/AbiLi/ATPase_I-A/ThsB1/AriA	Paris	64.54
PtuA1/AbiLi/ATPase_I-A/ThsB1/AriA	meta	34.44
LmuC	Lamassu_other	6.63
LmuC	Lamassu_Family	93.37
LmuB/PtuA1/AriA	Paris	94.13
LmuB/PtuA1/AriA	meta	5.36
Cas3/Cas3fv	cas_type_other	11.0
Cas3/Cas3fv	cas_type_I-F2	89.0
AbiLi/LmuB/AriA	Lamassu_Family	3.59
AbiLi/LmuB/AriA	meta	96.41
RmrT	RosmerTA	100.0
SIR2	GAO_19	98.97
JAB	cbass_type_II	97.68
HTH_VI/Control_protein	DRT_other	7.75
HTH_VI/Control_protein	DMS_other	9.3
HTH_VI/Control_protein	RM_type_II	6.98
HTH_VI/Control_protein	meta	75.97
JAB/E1-E2	cbass_type_II	94.06
JAB/E1-E2	meta	5.94
REase_II	RM_type_II	100.0
RtcR_PspF2--CARF_AAA_HTH/RtcR_PspF1--CARF_AAA_HTH	cas_type_other	3.63
RtcR_PspF2--CARF_AAA_HTH/RtcR_PspF1--CARF_AAA_HTH	meta	96.37
DUF626_VIII/Avs4	AVAST_type_IV	99.48
Cas3d/Cas3/Cas5d	cas_type_I-D	99.48
Cas5/Cas5b	cas_type_I-B2	5.74
Cas5/Cas5b	meta	7.83
Cas5/Cas5b	cas_type_I-B1	81.72
Cas5/Cas5b	cas_type_other	4.7
typeIV_Cas7	cas_type_IV-B	76.24
typeIV_Cas7	cas_type_other	19.58
RT_III-A/RT_VI/RT_XIII/RT_Ec107-like/RT_VII-A2/RT_II-A	retron_VI	43.98
RT_III-A/RT_VI/RT_XIII/RT_Ec107-like/RT_VII-A2/RT_II-A	retron_III-A	25.92
RT_III-A/RT_VI/RT_XIII/RT_Ec107-like/RT_VII-A2/RT_II-A	retron_II-A	7.59
RT_III-A/RT_VI/RT_XIII/RT_Ec107-like/RT_VII-A2/RT_II-A	DRT_other	19.63
LmuA	Lamassu_other	4.2
LmuA	Lamassu_Family	95.54
REase_III	RM_type_III	99.48
Effector/SAVED5--SAVED_TIR_JAB/JAB/SAVED5--SAVED_TIR	cas_type_III-D	4.74
Effector/SAVED5--SAVED_TIR_JAB/JAB/SAVED5--SAVED_TIR	cbass_other	35.53
Effector/SAVED5--SAVED_TIR_JAB/JAB/SAVED5--SAVED_TIR	cbass_type_II	20.53
Effector/SAVED5--SAVED_TIR_JAB/JAB/SAVED5--SAVED_TIR	cbass_type_III	3.68
Effector/SAVED5--SAVED_TIR_JAB/JAB/SAVED5--SAVED_TIR	cas_type_other	7.89
Effector/SAVED5--SAVED_TIR_JAB/JAB/SAVED5--SAVED_TIR	meta	26.58
Cas5_IIId	cas_type_III-D	95.0
Cas5_IIId	cas_type_other	5.0
Cas9/PtuB1	cas_type_II-C	99.74
Cas7g	cas_type_I-G	97.35
Effector	cbass_type_IIs	17.46
Effector	cbass_type_I	79.37
Cas3/Cas3g	cas_type_I-G	95.5
Cas3/Cas3g	cas_type_other	3.7
E2/Cyclase	cbass_type_IIs	45.36
E2/Cyclase	meta	39.26
E2/Cyclase	cbass_type_I	12.73
PD-Lambda-3_B	PD-Lambda-3	33.16
PD-Lambda-3_B	meta	66.84
AbiEi	AbiE	94.15
AbiEi	meta	5.85
HORMA	cbass_type_III	97.33
Effector	cbass_type_IIs	52.94
Effector	cbass_other	3.21
Effector	cbass_type_I	43.05
BrxF	DMS_other	22.73
BrxF	brex_type_III	76.2
REase_II	RM_type_II	100.0
BrxC	brex_type_IV	92.49
BrxC	DMS_other	7.51
DruM2	meta	100.0
AbiLii	AbiL	100.0
MTase_II	DMS_other	66.31
MTase_II	meta	32.08
AbiEi	AbiE	98.92
LmuB	Lamassu_other	4.86
LmuB	Lamassu_Family	88.11
LmuB	meta	7.03
Cmr5	cas_type_III-B	89.67
Cmr5	cas_type_other	10.33
WYL	cas_type_III-B	12.81
WYL	cas_type_III-D	32.43
WYL	cas_type_III-A	19.62
WYL	cas_type_other	21.53
WYL	meta	13.08
REase_II	RM_type_II	97.82
AriB	Paris	48.09
AriB	meta	51.91
SoFic	SoFic	100.0
Cas8g	cas_type_I-G	97.54
C3a206	cas_type_III-H	14.52
C3a206	meta	82.19
UzuA	Uzume	100.0
REase_II	RM_type_II	100.0
JetC3	wadjet_type_III	6.03
JetC3	wadjet_other	93.97
PD-T4-6	PD-T4-6	100.0
IetS/subtilase	meta	100.0
Effector	cbass_type_IIs	3.3
Effector	cbass_other	5.22
Effector	cbass_type_II	70.88
Effector	meta	3.3
Effector	cbass_type_I	17.31
HEC-04A/PtuA1/AbiLi/AriA/NsnB/ATPase-Toprim_I-B	HEC-04	3.31
HEC-04A/PtuA1/AbiLi/AriA/NsnB/ATPase-Toprim_I-B	meta	95.04
MTase_II/MTase_III	DMS_other	21.27
MTase_II/MTase_III	RM_type_III	4.7
MTase_II/MTase_III	RM_type_II	15.19
MTase_II/MTase_III	meta	58.84
MTase_II/DruM2/REase_II	DMS_other	4.43
MTase_II/DruM2/REase_II	RM_type_II	82.55
MTase_II/DruM2/REase_II	meta	10.8
AbiEi	AbiE	75.07
AbiEi	meta	24.93
HTH_VI/Control_protein/REase_II	DMS_other	10.8
HTH_VI/Control_protein/REase_II	RM_type_II	68.98
HTH_VI/Control_protein/REase_II	meta	19.67
Control_protein/RmrA/HTH_VI	DMS_other	49.17
Control_protein/RmrA/HTH_VI	RM_type_II	11.94
Control_protein/RmrA/HTH_VI	meta	37.5
Cas3c/WYL	cas_type_other	4.72
Cas3c/WYL	cas_type_I-B1	79.44
Cas3c/WYL	meta	13.61
DUF4297	GAO_20	98.89
Cas6b/Cas6	cas_type_I-B1	92.22
Cas6b/Cas6	cas_type_other	7.22
Csm3	cas_type_other	99.16
C3a206	meta	97.2
AbiLi/LmuB	Lamassu_Family	3.92
AbiLi/LmuB	meta	95.24
RT_I-A/RT_II-A/RT_I-B/RT_III-A	retron_III-A	3.92
RT_I-A/RT_II-A/RT_I-B/RT_III-A	retron_I-B	92.44
DrmD	DMS_other	45.94
DrmD	meta	53.5
GajA/PtuA1/AbiLi/HEC-01A/AriA/NsnB/ATPase-Toprim_I-B	Menshen_other	21.57
GajA/PtuA1/AbiLi/HEC-01A/AriA/NsnB/ATPase-Toprim_I-B	Menshen	45.66
GajA/PtuA1/AbiLi/HEC-01A/AriA/NsnB/ATPase-Toprim_I-B	meta	30.53
NsnB/AbiLi/HEC-01A/AriA	meta	95.51
ThsC2	meta	100.0
BrxB	DMS_other	11.58
BrxB	brex_type_I	87.29
Csm2	cas_type_III-A	92.37
Csm2	cas_type_other	7.63
HEC-10A	HEC-10	100.0
PD_DExK/NucC/Cas10d/Cas10/Effector/Cas10a	cas_type_III-B	30.59
PD_DExK/NucC/Cas10d/Cas10/Effector/Cas10a	cas_type_III-D	18.7
PD_DExK/NucC/Cas10d/Cas10/Effector/Cas10a	cas_type_III-A	39.09
PD_DExK/NucC/Cas10d/Cas10/Effector/Cas10a	cas_type_other	11.05
PD-T4-6	PD-T4-6	100.0
REase_II	RM_type_II	100.0
Cas11e	cas_type_other	10.57
Cas11e	cas_type_I-E	89.43
E2/E1-E2	cbass_type_IIs	84.29
E2/E1-E2	pycsar_other	6.86
E2/E1-E2	meta	8.86
JetC3	wadjet_other	8.0
JetC3	wadjet_type_III	91.43
Csm3/Csm5	cas_type_III-A	92.55
Csm3/Csm5	cas_type_other	7.45
Effector/E2/E1-E2	cbass_type_IIs	75.07
Effector/E2/E1-E2	pycsar_other	20.34
Effector/E2/E1-E2	meta	3.44
AbiEi	AbiE	98.57
Cas8b	cas_type_I-B1	95.4
Cas8b	cas_type_other	4.6
REase_II	RM_type_II	99.43
PtuB1	septu_type_I	99.71
LmuC	Lamassu_other	5.19
LmuC	Lamassu_Family	94.81
MTase_II/REase_MTase_IIG	RM_type_II	6.94
MTase_II/REase_MTase_IIG	DMS_other	6.94
MTase_II/REase_MTase_IIG	RM_type_IIG	82.66
MTase_II/REase_MTase_IIG	meta	3.47
KwaA	kiwa	98.55
NsnB/AbiLi/DrmMI	meta	97.69
Cmr5	cas_type_III-B	86.67
Cmr5	cas_type_other	13.33
JAB	meta	100.0
AriB	Paris	97.38
HTH_VI/AbiEi	AbiE	93.6
HTH_VI/AbiEi	meta	6.4
Cmr6	cas_type_III-B	91.25
Cmr6	cas_type_other	8.75
Csm6/CARF1--CARF_HEPN	cas_type_III-A	86.55
Csm6/CARF1--CARF_HEPN	cas_type_other	12.28
HORMA	cbass_type_III	96.49
JetA3	wadjet_other	9.36
JetA3	wadjet_type_III	90.64
HTH_VI/RmrA	meta	99.41
DitA	meta	9.71
DitA	Aditi	90.29
E1-E2	cbass_other	6.47
E1-E2	cbass_type_II	74.41
E1-E2	meta	13.82
E1-E2	pycsar_other	5.29
MkoA/MkoC	Mokosh_TypeI	60.88
MkoA/MkoC	Mokosh_TypeII	13.53
MkoA/MkoC	meta	25.59
Effector/DEDDh	cas_type_other	6.49
Effector/DEDDh	meta	93.51
REase_II	DMS_other	45.43
REase_II	RM_type_II	4.13
REase_II	meta	50.44
AbiLii	AbiL	100.0
DruF4/DruL4/DruF2	druantia_other	76.92
DruF4/DruL4/DruF2	meta	20.71
DpdC/DpdA	DMS_other	7.99
DpdC/DpdA	Dpd	86.69
DpdC/DpdA	meta	5.33
Cas6f	cas_type_I-F1	76.85
Cas6f	cas_type_other	4.15
Cas6f	cas_type_I-F2	18.99
AbiEii	AbiE	100.0
ShosT	ShosTA	99.11
Cas5b	cas_type_I-B1	96.43
HEC-01B	HEC-01	99.4
SoFic	SoFic	100.0
Cas11e	cas_type_I-E	98.8
NsnC	Menshen_other	3.0
NsnC	Menshen	97.0
HerA	GAO_19	87.35
HerA	meta	12.65
HTH_VI/RmrA/Control_protein	DRT_other	5.12
HTH_VI/RmrA/Control_protein	meta	93.37
Cas5e/Cas11e	cas_type_I-E	96.08
Cas5e/Cas11e	cas_type_other	3.92
JetD1	wadjet_type_I	95.48
JetD1	wadjet_other	3.61
DarT	darTG	98.19
DdmD	DdmDE	85.2
DdmD	meta	14.8
HTH_VI/RmrA/Control_protein	DMS_other	10.91
HTH_VI/RmrA/Control_protein	DRT_other	7.27
HTH_VI/RmrA/Control_protein	RM_type_II	3.03
HTH_VI/RmrA/Control_protein	meta	78.79
PycC	pycsar_effector	99.39
REase_II	DMS_other	10.0
REase_II	RM_type_II	87.27
MTase_II	DMS_other	14.59
MTase_II	RM_type_II	68.69
MTase_II	meta	16.72
ThsB1	thoeris_type_I	89.63
ThsB1	meta	10.37
RT_IV/RT_other/RT_III-A/RT_I-A/RT_II-A	retron_III-A	73.48
RT_IV/RT_other/RT_III-A/RT_I-A/RT_II-A	retron_II-A	17.07
RT_IV/RT_other/RT_III-A/RT_I-A/RT_II-A	meta	4.88
PtuA1/AbiLi/AriA/NsnB/AriAB/AriB	Paris	4.28
PtuA1/AbiLi/AriA/NsnB/AriAB/AriB	Paris_fused	74.62
PtuA1/AbiLi/AriA/NsnB/AriAB/AriB	meta	20.49
Cas2/Cas2e	cas_type_I-E	96.64
JetD3	wadjet_type_III	97.55
Cas8a/Cas8b	cas_type_I-B1	98.77
PtuB1	retron_I-A	4.94
PtuB1	septu_type_I	94.75
Cas56g/Cas5g	cas_type_I-G	99.07
ThsB1/ThsB2	thoeris_type_I	94.74
ThsB1/ThsB2	meta	4.02
PycTM	pycsar_effector	97.83
Cas3c/WYL	meta	97.52
REase_I	DMS_other	4.04
REase_I	RM_type_I	94.1
BilA	ISG15-like	84.47
BilA	ISG15-like_other	14.91
mREase_IV	RM_type_IV	100.0
JetC3	wadjet_other	4.38
JetC3	wadjet_type_III	95.62
LmuB/LmuA	Lamassu_Family	98.75
LmuC	Lamassu_other	8.15
LmuC	Lamassu_Family	91.85
Cas7b	cas_type_other	5.02
Cas7b	cas_type_I-B1	94.36
Cas7f/Cas7fv	cas_type_other	11.95
Cas7f/Cas7fv	cas_type_I-F2	88.05
HamB1	hachiman_type_I	99.06
Cas5f/Cas5fv	cas_type_other	6.31
Cas5f/Cas5fv	cas_type_I-F2	93.69
Cas5/Cas5b	cas_type_I-B1	98.42
AbiLii	AbiL	100.0
Csa3	meta	97.45
RT_UG14/AbiP2/Drt4	DRT_class_I	98.09
REase_II	RM_type_II	99.36
LmuB	Lamassu_Family	97.77
DruA1	druantia_type_I	55.59
DruA1	druantia_other	38.98
DruA1	meta	5.43
GajA/AbiLi/NsnB/AriA	gabija	82.43
GajA/AbiLi/NsnB/AriA	meta	15.65
pAgo/Aga_SIR2-PNTD1-PNTD2/pAgo_I	argonaute_type_I	42.49
pAgo/Aga_SIR2-PNTD1-PNTD2/pAgo_I	argonaute_solo	55.59
REase_II	DMS_other	4.47
REase_II	RM_type_II	95.21
Cmr5	cas_type_III-B	91.99
Cmr5	cas_type_other	8.01
Csa3	meta	99.36
STK_OB	TerY-P	100.0
REase_II	RM_type_II	98.39
DEDDh	meta	99.35
E1-E2	cbass_other	37.01
E1-E2	cbass_type_II	55.84
E1-E2	meta	7.14
Cas5/Cas5b	cas_type_I-B1	95.44
Cas5/Cas5b	cas_type_other	4.56
ZorA1/ZorA2/LeoA/ZorA3	zorya_other	97.06
JukB	Juk	99.67
Aga_REase-PNTD1-PNTD2	argonaute_type_I	99.02
AbiLii	AbiL	100.0
Cas10b/Cas10	cas_type_III-B	96.7
Cas10b/Cas10	cas_type_other	3.3
AbiEi	AbiE	99.67
GajB/C3a187	cas_type_III-B	3.97
GajB/C3a187	cas_type_other	3.97
GajB/C3a187	meta	89.07
DruC1	druantia_type_I	77.81
DruC1	druantia_other	22.19
JetB3	wadjet_other	7.28
JetB3	wadjet_type_III	92.72
cll	gop_beta_cll	29.57
cll	meta	70.43
MTase_II/DruM2/oMTase	DMS_other	42.86
MTase_II/DruM2/oMTase	RM_type_II	8.97
MTase_II/DruM2/oMTase	meta	47.51
DHH_CorA/CorA/C3a116	cas_type_III-B	84.05
DHH_CorA/CorA/C3a116	cas_type_other	8.31
DHH_CorA/CorA/C3a116	meta	7.64
Cas7/Cas7a	cas_type_I-A	55.03
Cas7/Cas7a	meta	4.36
Cas7/Cas7a	cas_type_other	38.59
E1-E2	meta	100.0
NsnB/AriA	Menshen_other	17.51
NsnB/AriA	Menshen	58.92
NsnB/AriA	meta	23.57
Cas8b	cas_type_I-B1	97.31
NsnA	meta	84.46
NsnA	RM_type_II	10.81
DUF2290	Helicase-DUF2290	100.0
ZorB1/ZorB3	zorya_other	88.85
ZorB1/ZorB3	meta	7.77
ZorB1/ZorB3	zorya_type_I	3.38
Csa3	meta	98.64
PtuB1	septu_type_I	97.97
REase_II	RM_type_II	100.0
REase_II	RM_type_II	99.66
Effector	cbass_type_I	96.95
C3a212	cas_type_other	6.8
C3a212	meta	92.86
GajA/PtuA1/AbiLi/AriA/NsnB	meta	99.32
HTH_VI/RmrA	meta	98.64
Cmr1	cas_type_III-B	95.24
Cmr1	cas_type_other	4.76
Csm3/Cmr1	cas_type_III-B	63.27
Csm3/Cmr1	cas_type_other	36.05
PD-T4-3	PD-T4-3	100.0
ThsB1	thoeris_type_I	71.33
ThsB1	meta	22.53
ThsB1	thoeris_other	6.14
Csm2	cas_type_III-A	95.55
Csm2	cas_type_other	4.45
RTasPDDEXK	DRT_class_I	100.0
HTH_VI/RmrA/Control_protein	DRT_other	3.45
HTH_VI/RmrA/Control_protein	DMS_other	4.14
HTH_VI/RmrA/Control_protein	meta	91.03
Csm2	cas_type_III-A	91.72
Csm2	cas_type_other	8.28
Cmr5	cas_type_III-B	92.76
Cmr5	cas_type_other	7.24
LeoBC/LeoA	meta	100.0
AriB	Paris	97.58
PD-T4-6	PD-T4-6	100.0
AbiO/Nhi	AbiO-Nhi_family	100.0
Specificity_I	DMS_other	11.85
Specificity_I	RM_type_I	88.15
PycTM	pycsar_effector	66.78
PycTM	meta	33.22
MTase_II/DruM2/oMTase	DMS_other	36.84
MTase_II/DruM2/oMTase	meta	63.16
ThsB1	thoeris_type_I	87.72
ThsB1	meta	12.28
REase_II	RM_type_II	100.0
MTase_II	DMS_other	8.1
MTase_II	RM_type_II	67.61
MTase_II	meta	24.3
NDT_II-A	retron_II-A	99.65
SspD	DMS_other	21.13
SspD	meta	3.87
SspD	PT_SspABCD	75.0
ThsB1	thoeris_type_I	84.1
ThsB1	meta	10.95
ThsB1	thoeris_other	4.95
ZacA	Azaca	97.53
REase_II	RM_type_II	99.65
typeIV_Cas5	cas_type_IV-B	83.69
typeIV_Cas5	cas_type_other	15.96
DruB1	druantia_type_I	80.5
DruB1	druantia_other	19.5
HTH_VI	meta	99.29
Cas2b/Cas2_IIIa/Cas2g/Cas2/Cas2d	cas_type_III-B	7.14
Cas2b/Cas2_IIIa/Cas2g/Cas2/Cas2d	cas_adaptation	7.5
Cas2b/Cas2_IIIa/Cas2g/Cas2/Cas2d	cas_type_I-B1	70.36
Cas2b/Cas2_IIIa/Cas2g/Cas2/Cas2d	cas_type_III-A	5.0
Cas2b/Cas2_IIIa/Cas2g/Cas2/Cas2d	cas_type_other	5.36
HEC-07B	meta	100.0
C3a156	meta	100.0
LmuC	Lamassu_other	11.11
LmuC	Lamassu_Family	88.89
ThsB1/MkoB	Mokosh_TypeI	89.96
ThsB1/MkoB	meta	9.32
Cas8b	cas_type_I-B1	96.42
Cas8b	cas_type_other	3.58
RtcR_PspF2--CARF_AAA_HTH/RtcR_PspF1--CARF_AAA_HTH	cas_type_other	3.96
RtcR_PspF2--CARF_AAA_HTH/RtcR_PspF1--CARF_AAA_HTH	meta	96.04
SngA	Shango	100.0
REase_II	RM_type_II	100.0
Cmr3	cas_type_III-C	97.83
PD-Lambda-2_A	PD-Lambda-2	99.64
C3a214	meta	99.28
NsnC	Menshen	97.83
RTasPolA	DRT_class_I	98.91
JetB1	wadjet_type_I	27.9
JetB1	wadjet_other	72.1
Csm3/Cas7_IIId	cas_type_III-D	50.18
Csm3/Cas7_IIId	cas_type_other	49.45
REase_II	RM_type_II	100.0
MTase_II/DruM2	VSPR	38.55
MTase_II/DruM2	DMS_other	8.0
MTase_II/DruM2	druantia_other	9.45
MTase_II/DruM2	meta	20.73
MTase_II/DruM2	RM_type_II	23.27
CARF7--CARF_DUF2103/CARF7--CARF_CYTH_HD/CARF7--CARF_RelE/Csm6/CARF_RelE/CARF7--CARF_RelE_like/CARF7--CARF/CARF7--CARF_HD	cas_type_III-B	38.55
CARF7--CARF_DUF2103/CARF7--CARF_CYTH_HD/CARF7--CARF_RelE/Csm6/CARF_RelE/CARF7--CARF_RelE_like/CARF7--CARF/CARF7--CARF_HD	cas_type_III-D	7.64
CARF7--CARF_DUF2103/CARF7--CARF_CYTH_HD/CARF7--CARF_RelE/Csm6/CARF_RelE/CARF7--CARF_RelE_like/CARF7--CARF/CARF7--CARF_HD	cas_type_III-A	13.09
CARF7--CARF_DUF2103/CARF7--CARF_CYTH_HD/CARF7--CARF_RelE/Csm6/CARF_RelE/CARF7--CARF_RelE_like/CARF7--CARF/CARF7--CARF_HD	meta	6.91
CARF7--CARF_DUF2103/CARF7--CARF_CYTH_HD/CARF7--CARF_RelE/Csm6/CARF_RelE/CARF7--CARF_RelE_like/CARF7--CARF/CARF7--CARF_HD	cas_type_other	33.82
PprPIWI/RNaseH_pPIWI_RE	argonaute_other	4.38
PprPIWI/RNaseH_pPIWI_RE	argonaute_type_III	76.28
PprPIWI/RNaseH_pPIWI_RE	argonaute_solo	17.52
LmuC	Lamassu_Family	97.8
HEC-06A/Orf5	DMS_other	4.04
HEC-06A/Orf5	HEC-06	85.29
HEC-06A/Orf5	meta	10.66
NsnB/AbiLi/GajA/AriA	meta	96.32
DruG2	druantia_other	12.5
DruG2	druantia_type_II	87.5
CARF_RelE/CARF7--CARF/CARF7--CARF_RelE	cas_type_III-B	26.47
CARF_RelE/CARF7--CARF/CARF7--CARF_RelE	cas_type_III-D	19.12
CARF_RelE/CARF7--CARF/CARF7--CARF_RelE	cas_type_III-A	7.72
CARF_RelE/CARF7--CARF/CARF7--CARF_RelE	cas_type_other	40.07
CARF_RelE/CARF7--CARF/CARF7--CARF_RelE	meta	5.15
REase_II	RM_type_II	99.26
BilD	ISG15-like_other	98.9
Specificity_I/DrmD	DMS_other	46.86
Specificity_I/DrmD	meta	52.4
RTasDUF1848	DRT_class_I	4.43
RTasDUF1848	meta	94.83
mREase_IV	RM_type_IV	100.0
HTH_VI/RmrA	meta	100.0
GajB	gabija	96.67
GajB	meta	3.33
DdmE	DdmDE	99.26
Csm3/Cas7_IIId	cas_type_III-D	23.79
Csm3/Cas7_IIId	cas_type_other	76.21
HamC2	hachiman_type_II	82.46
HamC2	hachiman_other	8.96
HamC2	meta	8.58
AbiLi	AbiL	95.15
AbiLi	meta	4.85
OloA/OloB	Olokun	99.25
Specificity_I/Specificity_II	DMS_other	97.38
REase_II	RM_type_II	100.0
RT_UG9_large/RT_UG9_small	DRT_class_I	100.0
